Site_ID	Latitude	Longitude	Elevation_in_Meters	State	Species_ID	Genus	Species	Common_Name	Kingdom	Individual_ID	Phenophase_ID	Phenophase_Description	First_Yes_Year	First_Yes_Month	First_Yes_Day	First_Yes_DOY	First_Yes_Julian_Date	NumDays_Since_Prior_No	Last_Yes_Year	Last_Yes_Month	Last_Yes_Day	Last_Yes_DOY	Last_Yes_Julian_Date	NumDays_Until_Next_No
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	311	Nut gathering	2014	11	5	309	2456967	1	2014	11	10	314	2456972	2
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	311	Nut gathering	2014	11	13	317	2456975	1	2014	11	15	319	2456977	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	311	Nut gathering	2014	11	19	323	2456981	1	2014	11	20	324	2456982	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	311	Nut gathering	2014	12	4	338	2456996	1	2014	12	4	338	2456996	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	311	Nut gathering	2014	12	6	340	2456998	1	2014	12	7	341	2456999	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	9	14	257	2456915	1	2014	9	14	257	2456915	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	9	16	259	2456917	1	2014	9	16	259	2456917	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	9	19	262	2456920	1	2014	9	21	264	2456922	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	9	26	269	2456927	1	2014	9	27	270	2456928	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	10	2	275	2456933	1	2014	10	5	278	2456936	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	10	9	282	2456940	1	2014	10	10	283	2456941	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	10	18	291	2456949	1	2014	10	18	291	2456949	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	10	25	298	2456956	1	2014	10	25	298	2456956	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	10	27	300	2456958	1	2014	10	27	300	2456958	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	10	29	302	2456960	1	2014	10	29	302	2456960	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	11	1	305	2456963	1	2014	11	1	305	2456963	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	11	6	310	2456968	1	2014	11	6	310	2456968	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	11	9	313	2456971	1	2014	11	9	313	2456971	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	11	13	317	2456975	1	2014	11	13	317	2456975	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	12	2	336	2456994	1	2014	12	2	336	2456994	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	312	Flower visitation	2014	12	10	344	2457002	1	2014	12	10	344	2457002	-9999
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	446	Feeding	2014	2	24	55	2456713	-9999	2014	10	6	279	2456937	2
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	446	Feeding	2014	10	9	282	2456940	1	2014	10	14	287	2456945	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	446	Feeding	2014	10	16	289	2456947	1	2014	10	30	303	2456961	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	446	Feeding	2014	11	1	305	2456963	1	2014	11	3	307	2456965	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	446	Feeding	2014	11	5	309	2456967	1	2014	11	10	314	2456972	2
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	446	Feeding	2014	11	13	317	2456975	1	2014	11	17	321	2456979	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	446	Feeding	2014	11	19	323	2456981	1	2014	11	21	325	2456983	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	446	Feeding	2014	11	27	331	2456989	1	2014	11	27	331	2456989	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	446	Feeding	2014	11	30	334	2456992	2	2014	11	30	334	2456992	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	446	Feeding	2014	12	4	338	2456996	1	2014	12	7	341	2456999	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	446	Feeding	2014	12	9	343	2457001	1	2014	12	10	344	2457002	-9999
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	2	24	55	2456713	-9999	2014	2	24	55	2456713	197
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	9	11	254	2456912	2	2014	9	16	259	2456917	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	9	18	261	2456919	1	2014	9	22	265	2456923	2
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	9	26	269	2456927	1	2014	10	2	275	2456933	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	10	4	277	2456935	1	2014	10	4	277	2456935	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	10	9	282	2456940	3	2014	10	11	284	2456942	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	10	14	287	2456945	1	2014	10	14	287	2456945	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	10	16	289	2456947	1	2014	10	19	292	2456950	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	10	22	295	2456953	1	2014	10	22	295	2456953	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	10	24	297	2456955	1	2014	10	30	303	2456961	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	11	1	305	2456963	1	2014	11	3	307	2456965	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	11	6	310	2456968	1	2014	11	8	312	2456970	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	11	10	314	2456972	1	2014	11	10	314	2456972	2
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	11	13	317	2456975	1	2014	11	15	319	2456977	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	11	17	321	2456979	1	2014	11	17	321	2456979	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	11	19	323	2456981	1	2014	11	20	324	2456982	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	11	23	327	2456985	1	2014	11	23	327	2456985	3
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	11	27	331	2456989	1	2014	11	27	331	2456989	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	457	Insect consumption	2014	12	4	338	2456996	1	2014	12	4	338	2456996	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	9	9	252	2456910	5	2014	9	12	255	2456913	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	9	15	258	2456916	1	2014	9	15	258	2456916	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	9	17	260	2456918	1	2014	9	19	262	2456920	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	9	21	264	2456922	1	2014	9	21	264	2456922	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	9	25	268	2456926	1	2014	9	26	269	2456927	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	9	28	271	2456929	1	2014	9	30	273	2456931	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	10	2	275	2456933	1	2014	10	4	277	2456935	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	10	9	282	2456940	1	2014	10	10	283	2456941	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	10	16	289	2456947	1	2014	10	19	292	2456950	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	10	23	296	2456954	1	2014	10	27	300	2456958	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	10	30	303	2456961	1	2014	10	30	303	2456961	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	11	3	307	2456965	1	2014	11	3	307	2456965	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	11	5	309	2456967	1	2014	11	7	311	2456969	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	11	9	313	2456971	1	2014	11	10	314	2456972	2
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	11	14	318	2456976	1	2014	11	15	319	2456977	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	11	17	321	2456979	1	2014	11	17	321	2456979	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	11	20	324	2456982	1	2014	11	20	324	2456982	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	11	30	334	2456992	2	2014	11	30	334	2456992	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	12	7	341	2456999	1	2014	12	7	341	2456999	1
18465	39.732826	-121.833267	61	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	72940	458	Individuals at a feeding station	2014	12	9	343	2457001	1	2014	12	10	344	2457002	-9999
18666	39.746132	-121.844872	62	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	74300	292	Live individuals	2014	9	11	254	2456912	-9999	2014	9	11	254	2456912	-9999
18666	39.746132	-121.844872	62	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	74300	293	Calls or song (birds)	2014	9	11	254	2456912	-9999	2014	9	11	254	2456912	-9999
18666	39.746132	-121.844872	62	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	74300	446	Feeding	2014	9	11	254	2456912	-9999	2014	9	11	254	2456912	-9999
18666	39.746132	-121.844872	62	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	74300	458	Individuals at a feeding station	2014	9	11	254	2456912	-9999	2014	9	11	254	2456912	-9999
18602	39.746132	-121.844872	60	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	74431	292	Live individuals	2014	9	11	254	2456912	-9999	2014	9	18	261	2456919	-9999
18602	39.746132	-121.844872	60	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	74431	293	Calls or song (birds)	2014	9	11	254	2456912	-9999	2014	9	18	261	2456919	-9999
18602	39.746132	-121.844872	60	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	74431	310	Fruit/seed consumption	2014	9	11	254	2456912	-9999	2014	9	18	261	2456919	-9999
18602	39.746132	-121.844872	60	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	74431	446	Feeding	2014	9	11	254	2456912	-9999	2014	9	18	261	2456919	-9999
18602	39.746132	-121.844872	60	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	74431	458	Individuals at a feeding station	2014	9	11	254	2456912	-9999	2014	9	18	261	2456919	-9999
18961	32.008514	-109.368034	1600	AZ	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	75677	292	Live individuals	2014	10	9	282	2456940	-9999	2014	10	9	282	2456940	-9999
18961	32.008514	-109.368034	1600	AZ	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	75677	293	Calls or song (birds)	2014	10	9	282	2456940	-9999	2014	10	9	282	2456940	-9999
18961	32.008514	-109.368034	1600	AZ	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	75677	446	Feeding	2014	10	9	282	2456940	-9999	2014	10	9	282	2456940	-9999
16358	34.498074	-119.809242	593	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	75789	292	Live individuals	2014	10	21	294	2456952	-9999	2015	1	1	1	2457024	-9999
16358	34.498074	-119.809242	593	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	75789	293	Calls or song (birds)	2014	10	23	296	2456954	1	2014	10	23	296	2456954	12
16358	34.498074	-119.809242	593	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	75789	293	Calls or song (birds)	2014	11	28	332	2456990	3	2014	11	28	332	2456990	3
16358	34.498074	-119.809242	593	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	75789	310	Fruit/seed consumption	2014	10	21	294	2456952	-9999	2015	1	1	1	2457024	-9999
16358	34.498074	-119.809242	593	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	75789	446	Feeding	2014	10	21	294	2456952	-9999	2015	1	1	1	2457024	-9999
16358	34.498074	-119.809242	593	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	75789	458	Individuals at a feeding station	2014	10	21	294	2456952	-9999	2014	12	19	353	2457011	5
16358	34.498074	-119.809242	593	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	75789	458	Individuals at a feeding station	2014	12	29	363	2457021	2	2015	1	1	1	2457024	-9999
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2015	1	29	29	2457052	-9999	2015	1	29	29	2457052	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2015	2	19	50	2457073	8	2015	2	19	50	2457073	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2015	3	3	62	2457085	5	2015	4	30	120	2457143	4
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2015	5	6	126	2457149	2	2015	5	6	126	2457149	14
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2015	5	27	147	2457170	7	2015	5	27	147	2457170	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	292	Live individuals	2015	6	11	162	2457185	8	2015	6	11	162	2457185	21
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	293	Calls or song (birds)	2015	1	29	29	2457052	-9999	2015	1	29	29	2457052	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	293	Calls or song (birds)	2015	3	3	62	2457085	5	2015	4	30	120	2457143	4
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	293	Calls or song (birds)	2015	5	6	126	2457149	2	2015	5	6	126	2457149	14
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	293	Calls or song (birds)	2015	5	27	147	2457170	7	2015	5	27	147	2457170	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	293	Calls or song (birds)	2015	6	11	162	2457185	8	2015	6	11	162	2457185	-9999
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	311	Nut gathering	2015	1	29	29	2457052	-9999	2015	1	29	29	2457052	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	311	Nut gathering	2015	4	20	110	2457133	41	2015	4	20	110	2457133	2
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	446	Feeding	2015	1	29	29	2457052	-9999	2015	1	29	29	2457052	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	446	Feeding	2015	2	19	50	2457073	8	2015	2	19	50	2457073	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	446	Feeding	2015	3	3	62	2457085	5	2015	3	3	62	2457085	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	446	Feeding	2015	4	22	112	2457135	2	2015	4	22	112	2457135	8
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	457	Insect consumption	2015	2	19	50	2457073	14	2015	2	19	50	2457073	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	457	Insect consumption	2015	4	22	112	2457135	2	2015	4	22	112	2457135	8
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	458	Individuals at a feeding station	2015	1	29	29	2457052	-9999	2015	1	29	29	2457052	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	458	Individuals at a feeding station	2015	2	19	50	2457073	8	2015	2	19	50	2457073	7
17670	37.359844	-122.127838	94	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68436	458	Individuals at a feeding station	2015	3	3	62	2457085	5	2015	3	10	69	2457092	41
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	292	Live individuals	2015	2	13	44	2457067	7	2015	2	13	44	2457067	7
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	292	Live individuals	2015	3	11	70	2457093	7	2015	4	14	104	2457127	1
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	292	Live individuals	2015	4	16	106	2457129	1	2015	4	21	111	2457134	2
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	292	Live individuals	2015	4	30	120	2457143	2	2015	6	15	166	2457189	2
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	292	Live individuals	2015	7	8	189	2457212	21	2015	7	8	189	2457212	6
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	292	Live individuals	2015	7	15	196	2457219	1	2015	7	20	201	2457224	2
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	292	Live individuals	2015	8	3	215	2457238	5	2015	10	8	281	2457304	5
17707	37.360123	-122.128151	97	CA	1229	Melanerpes	formicivorus	acorn woodpecker	Animalia	68607	292	Live individuals	2015	10	15	288	2457311	2	2015	10	20	293	2457316	2
