Site_ID    Latitude    Longitude    Elevation_in_Meters    State    Species_ID    Genus    Species    Common_Name    Kingdom    Individual_ID    Phenophase_ID    Phenophase_Description    First_Yes_Year    First_Yes_Month    First_Yes_Day    First_Yes_DOY    First_Yes_Julian_Date    NumDays_Since_Prior_No    Last_Yes_Year    Last_Yes_Month    Last_Yes_Day    Last_Yes_DOY    Last_Yes_Julian_Date    NumDays_Until_Next_No
1391    31.715519    -82.937538    97    GA    80    Juglans    nigra    black walnut    Plantae    2210    504    Recent fruit or seed drop    2011    6    10    161    2455723    7    2011    6    10    161    2455723    7
1391    31.715519    -82.937538    97    GA    80    Juglans    nigra    black walnut    Plantae    2210    504    Recent fruit or seed drop    2011    7    15    196    2455758    7    2011    7    22    203    2455765    7
1391    31.715519    -82.937538    97    GA    80    Juglans    nigra    black walnut    Plantae    2210    504    Recent fruit or seed drop    2011    8    26    238    2455800    7    2011    11    11    315    2455877    7
1391    31.715519    -82.937538    97    GA    80    Juglans    nigra    black walnut    Plantae    2210    504    Recent fruit or seed drop    2011    12    23    357    2455919    7    2011    12    23    357    2455919    7
1391    31.715519    -82.937538    97    GA    80    Juglans    nigra    black walnut    Plantae    2210    516    Fruits    2011    5    6    126    2455688    14    2011    6    10    161    2455723    7
1391    31.715519    -82.937538    97    GA    80    Juglans    nigra    black walnut    Plantae    2210    516    Fruits    2011    6    24    175    2455737    7    2011    12    16    350    2455912    7
1447    42.176537    -85.892448    230    MI    80    Juglans    nigra    black walnut    Plantae    2380    371    Breaking leaf buds    2011    5    9    129    2455691    9    2011    5    9    129    2455691    4
1447    42.176537    -85.892448    230    MI    80    Juglans    nigra    black walnut    Plantae    2380    390    Ripe fruits    2011    8    17    229    2455791    28    2011    10    1    274    2455836    30
1447    42.176537    -85.892448    230    MI    80    Juglans    nigra    black walnut    Plantae    2380    467    Increasing leaf size    2011    5    28    148    2455710    15    2011    5    28    148    2455710    7
1447    42.176537    -85.892448    230    MI    80    Juglans    nigra    black walnut    Plantae    2380    471    Falling leaves    2011    8    17    229    2455791    28    2011    10    1    274    2455836    30
1447    42.176537    -85.892448    230    MI    80    Juglans    nigra    black walnut    Plantae    2380    483    Leaves    2011    5    13    133    2455695    4    2011    10    1    274    2455836    30
1447    42.176537    -85.892448    230    MI    80    Juglans    nigra    black walnut    Plantae    2380    498    Colored leaves    2011    9    18    261    2455823    8    2011    10    1    274    2455836    30
1447    42.176537    -85.892448    230    MI    80    Juglans    nigra    black walnut    Plantae    2380    500    Flowers or flower buds    2011    5    9    129    2455691    9    2011    5    28    148    2455710    7
1447    42.176537    -85.892448    230    MI    80    Juglans    nigra    black walnut    Plantae    2380    501    Open flowers    2011    5    13    133    2455695    4    2011    5    28    148    2455710    7
1447    42.176537    -85.892448    230    MI    80    Juglans    nigra    black walnut    Plantae    2380    502    Pollen release (flowers)    2011    5    28    148    2455710    15    2011    5    28    148    2455710    7
1447    42.176537    -85.892448    230    MI    80    Juglans    nigra    black walnut    Plantae    2380    504    Recent fruit or seed drop    2011    8    17    229    2455791    28    2011    10    1    274    2455836    30
1447    42.176537    -85.892448    230    MI    80    Juglans    nigra    black walnut    Plantae    2380    516    Fruits    2011    7    20    201    2455763    25    2011    10    1    274    2455836    30
2623    40.710339    -81.885284    329    OH    80    Juglans    nigra    black walnut    Plantae    6550    371    Breaking leaf buds    2011    4    29    119    2455681    3    2011    6    5    156    2455718    7
2623    40.710339    -81.885284    329    OH    80    Juglans    nigra    black walnut    Plantae    6550    390    Ripe fruits    2011    10    5    278    2455840    8    2011    10    5    278    2455840    5
2623    40.710339    -81.885284    329    OH    80    Juglans    nigra    black walnut    Plantae    6550    467    Increasing leaf size    2011    5    7    127    2455689    3    2011    6    12    163    2455725    102
2623    40.710339    -81.885284    329    OH    80    Juglans    nigra    black walnut    Plantae    6550    471    Falling leaves    2011    9    22    265    2455827    102    2011    10    14    287    2455849    6
2623    40.710339    -81.885284    329    OH    80    Juglans    nigra    black walnut    Plantae    6550    483    Leaves    2011    5    4    124    2455686    5    2011    6    12    163    2455725    102
2623    40.710339    -81.885284    329    OH    80    Juglans    nigra    black walnut    Plantae    6550    498    Colored leaves    2011    9    22    265    2455827    102    2011    10    10    283    2455845    4
2623    40.710339    -81.885284    329    OH    80    Juglans    nigra    black walnut    Plantae    6550    500    Flowers or flower buds    2011    5    7    127    2455689    3    2011    5    21    141    2455703    9
2623    40.710339    -81.885284    329    OH    80    Juglans    nigra    black walnut    Plantae    6550    504    Recent fruit or seed drop    2011    10    5    278    2455840    8    2011    10    5    278    2455840    5
5044    32.247929    -110.92086    744    AZ    80    Juglans    nigra    black walnut    Plantae    9610    371    Breaking leaf buds    2011    5    23    143    2455705    6    2011    6    30    181    2455743    76
5044    32.247929    -110.92086    744    AZ    80    Juglans    nigra    black walnut    Plantae    9610    390    Ripe fruits    2011    5    23    143    2455705    6    2011    5    23    143    2455705    38
5044    32.247929    -110.92086    744    AZ    80    Juglans    nigra    black walnut    Plantae    9610    467    Increasing leaf size    2011    5    23    143    2455705    6    2011    6    30    181    2455743    76
5044    32.247929    -110.92086    744    AZ    80    Juglans    nigra    black walnut    Plantae    9610    471    Falling leaves    2011    6    30    181    2455743    38    2011    6    30    181    2455743    76
5044    32.247929    -110.92086    744    AZ    80    Juglans    nigra    black walnut    Plantae    9610    483    Leaves    2011    9    14    257    2455819    76    2011    9    14    257    2455819    -9999
5044    32.247929    -110.92086    744    AZ    80    Juglans    nigra    black walnut    Plantae    9610    501    Open flowers    2011    6    30    181    2455743    38    2011    6    30    181    2455743    76
5044    32.247929    -110.92086    744    AZ    80    Juglans    nigra    black walnut    Plantae    9610    504    Recent fruit or seed drop    2011    5    23    143    2455705    6    2011    6    30    181    2455743    76
5044    32.247929    -110.92086    744    AZ    80    Juglans    nigra    black walnut    Plantae    9610    516    Fruits    2011    5    23    143    2455705    6    2011    6    30    181    2455743    76
5144    38.586487    -90.412476    204    MO    80    Juglans    nigra    black walnut    Plantae    10034    184    All leaves fallen (deciduous)    2011    3    8    67    2455629    5    2011    3    17    76    2455638    -9999
5144    38.586487    -90.412476    204    MO    80    Juglans    nigra    black walnut    Plantae    10034    371    Breaking leaf buds    2011    3    17    76    2455638    1    2011    3    17    76    2455638    14
5144    38.586487    -90.412476    204    MO    80    Juglans    nigra    black walnut    Plantae    10034    371    Breaking leaf buds    2011    4    8    98    2455660    5    2011    4    9    99    2455661    1
5144    38.586487    -90.412476    204    MO    80    Juglans    nigra    black walnut    Plantae    10034    371    Breaking leaf buds    2011    4    13    103    2455665    3    2011    4    29    119    2455681    30
5144    38.586487    -90.412476    204    MO    80    Juglans    nigra    black walnut    Plantae    10034    371    Breaking leaf buds    2011    8    16    228    2455790    53    2011    8    16    228    2455790    -9999
5144    38.586487    -90.412476    204    MO    80    Juglans    nigra    black walnut    Plantae    10034    467    Increasing leaf size    2011    4    21    111    2455673    8    2011    5    29    149    2455711    12
5144    38.586487    -90.412476    204    MO    80    Juglans    nigra    black walnut    Plantae    10034    467    Increasing leaf size    2011    8    16    228    2455790    53    2011    8    16    228    2455790    -9999
5144    38.586487    -90.412476    204    MO    80    Juglans    nigra    black walnut    Plantae    10034    483    Leaves    2011    4    13    103    2455665    3    2011    8    16    228    2455790    -9999
5144    38.586487    -90.412476    204    MO    80    Juglans    nigra    black walnut    Plantae    10034    500    Flowers or flower buds    2011    4    10    100    2455662    1    2011    4    29    119    2455681    30
5144    38.586487    -90.412476    204    MO    80    Juglans    nigra    black walnut    Plantae    10034    501    Open flowers    2011    4    10    100    2455662    1    2011    4    29    119    2455681    30
5144    38.586487    -90.412476    204    MO    80    Juglans    nigra    black walnut    Plantae    10034    502    Pollen release (flowers)    2011    4    10    100    2455662    1    2011    4    29    119    2455681    30
5311    40.801147    -76.039352    323    PA    80    Juglans    nigra    black walnut    Plantae    10708    371    Breaking leaf buds    2011    4    30    120    2455682    8    2011    5    12    132    2455694    3
